acceleration,author_author_img,author_description,author_image_url,author_influence_level,author_name,author_nick,author_topsy_author_url,author_type,author_url,firstpost_date,highlight,influential,metrics,momentum,peak,score,title,trackback_date,trackback_total,type,url
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/2476392696/9iv0rqg29djee5dnzmai_normal.jpeg,Graduate student in the Wetland Ecosystem Ecology lab at Arizona State University.,http://a0.twimg.com/profile_images/2476392696/9iv0rqg29djee5dnzmai_normal.jpeg,0,Jorge Ramos,jorgerh2o,http://topsy.com/twitter/jorgerh2o?utm_source=otter,twitter,http://twitter.com/jorgerh2o,"Aug 09, 2012 15:33 (UTC)",I want 2 learn how 2 get data &amp; full text open access literature/metadata through R/#rstats? You can today -&gt; http://t.co/3vcIxeCs #esa2012,0,,0,0,6.53121,I want 2 learn how 2 get data &amp; full text open access literature/metadata through R/#rstats? You can today -&gt; http://t.co/3vcIxeCs #esa2012,"Aug 09, 2012 15:33 (UTC)",1,tweet,http://twitter.com/jorgerh2o/status/233586774675447808
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/2430316266/q4elus3qxs6jhglkkneq_normal.jpeg,"I help people who love science tell their stories. Writer, editor, connector, mastermind.",http://a0.twimg.com/profile_images/2430316266/q4elus3qxs6jhglkkneq_normal.jpeg,0,Eve Rickert,talksciencetome,http://topsy.com/twitter/talksciencetome?utm_source=otter,twitter,http://twitter.com/talksciencetome,"Aug 07, 2012 18:57 (UTC)",http://t.co/Wuu4aD6O: fostering collaborations between ecosystem sciences &amp; humanities. #ESA2012,0,,0,0,6.53417,http://t.co/Wuu4aD6O: fostering collaborations between ecosystem sciences &amp; humanities. #ESA2012,"Aug 07, 2012 18:57 (UTC)",1,tweet,http://twitter.com/talksciencetome/status/232913295726739456
33,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/1829614990/avatar_square2_normal.png,Tweeting on behalf of the ESA Aquatic Ecology Section,http://a0.twimg.com/profile_images/1829614990/avatar_square2_normal.png,0,ESA Aquatic Section,esaaquatic,http://topsy.com/twitter/esaaquatic?utm_source=otter,twitter,http://twitter.com/esaaquatic,"Jul 30, 2012 16:14 (UTC)",Grad students looking to network at #ESA2012? Breakfast on Tuesday. Aquatic Section officers will be up early with you. http://t.co/3uyqP2cQ,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",1,22,6.54071,Grad students looking to network at #ESA2012? Breakfast on Tuesday. Aquatic Section officers will be up early with you. http://t.co/3uyqP2cQ,"Jul 30, 2012 16:14 (UTC)",4,tweet,http://twitter.com/esaaquatic/status/229973339278565376
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/1149090694/esa_ss_normal.jpg,Student Section of the Ecological Society of America.  Goal: To facilitate communication and interactions among all students and within the rest of ESA. :-),http://a0.twimg.com/profile_images/1149090694/esa_ss_normal.jpg,0,ESA Student Section,esa_students,http://topsy.com/twitter/esa_students?utm_source=otter,twitter,http://twitter.com/esa_students,"Aug 04, 2012 00:03 (UTC)",Grad students looking to network at #ESA2012? Breakfast on Tuesday. Aquatic Section officers will be up early with you. http://t.co/3uyqP2cQ,0,,0,0,6.54071,Grad students looking to network at #ESA2012? Breakfast on Tuesday. Aquatic Section officers will be up early with you. http://t.co/3uyqP2cQ,"Aug 04, 2012 00:03 (UTC)",1,tweet,http://twitter.com/esa_students/status/231540947417186304
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/2515661772/zh2co75324z31hknps0i_normal.jpeg,"Practicing science synthesis and communication for UW College of the Environment. Fueled by science, yoga, wild places, husband, dogs, gardens, wonderment, joy",http://a0.twimg.com/profile_images/2515661772/zh2co75324z31hknps0i_normal.jpeg,0,Jen Davison,jenedavison,http://topsy.com/twitter/jenedavison?utm_source=otter,twitter,http://twitter.com/jenedavison,"Aug 08, 2012 21:51 (UTC)","Next up, Mary Ruckelshaus, director of NatCap (http://t.co/FxZCh437) #ESA2012",0,,0,0,6.54166,"Next up, Mary Ruckelshaus, director of NatCap (http://t.co/FxZCh437) #ESA2012","Aug 08, 2012 21:51 (UTC)",1,tweet,http://twitter.com/jenedavison/status/233319553038422016
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/1225744969/sal-mug-1-12_normal.jpg,"medical writer, volunteer prez at NW Science Writers, addicted to curiosity ",http://a0.twimg.com/profile_images/1225744969/sal-mug-1-12_normal.jpg,0,Sally James,jamesian,http://topsy.com/twitter/jamesian?utm_source=otter,twitter,http://twitter.com/jamesian,"Aug 07, 2012 20:41 (UTC)","Record it? MT @JenEDavison RT @Garrett_Arnold: #scicomm buffs, catch Randy Olson on 8-8 abt power of stories http://t.co/vLGr4jIl #ESA2012",0,,0,0,6.54308,"Record it? MT @JenEDavison RT @Garrett_Arnold: #scicomm buffs, catch Randy Olson on 8-8 abt power of stories http://t.co/vLGr4jIl #ESA2012","Aug 07, 2012 20:41 (UTC)",1,tweet,http://twitter.com/jamesian/status/232939425267593218
50,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/2476392696/9iv0rqg29djee5dnzmai_normal.jpeg,Graduate student in the Wetland Ecosystem Ecology lab at Arizona State University.,http://a0.twimg.com/profile_images/2476392696/9iv0rqg29djee5dnzmai_normal.jpeg,0,Jorge Ramos,jorgerh2o,http://topsy.com/twitter/jorgerh2o?utm_source=otter,twitter,http://twitter.com/jorgerh2o,"Aug 06, 2012 19:24 (UTC)",ESA President elect Scott Collins enthusiastically mentoring students!! #ESA2012 #esa2012students http://t.co/NczOofHs,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,15,6.54447,ESA President elect Scott Collins enthusiastically mentoring students!! #ESA2012 #esa2012students http://t.co/NczOofHs,"Aug 06, 2012 19:24 (UTC)",2,tweet,http://twitter.com/jorgerh2o/status/232557776268849152
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/1149090694/esa_ss_normal.jpg,Student Section of the Ecological Society of America.  Goal: To facilitate communication and interactions among all students and within the rest of ESA. :-),http://a0.twimg.com/profile_images/1149090694/esa_ss_normal.jpg,0,ESA Student Section,esa_students,http://topsy.com/twitter/esa_students?utm_source=otter,twitter,http://twitter.com/esa_students,"Aug 06, 2012 20:45 (UTC)",ESA President elect Scott Collins enthusiastically mentoring students!! #ESA2012 #esa2012students http://t.co/NczOofHs,0,,0,0,6.54447,ESA President elect Scott Collins enthusiastically mentoring students!! #ESA2012 #esa2012students http://t.co/NczOofHs,"Aug 06, 2012 20:45 (UTC)",1,tweet,http://twitter.com/esa_students/status/232578246414315521
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/1111678088/Screen-shot-2010-08-02-at-10.25.33-AM_normal.png,EREN is the Ecological Research as Education Network.  This is a collaborative group of ecologists at primarily undergraduate institutions of higher learning.,http://a0.twimg.com/profile_images/1111678088/Screen-shot-2010-08-02-at-10.25.33-AM_normal.png,0,EcoResearchEdNetwork,erenweb,http://topsy.com/twitter/erenweb?utm_source=otter,twitter,http://twitter.com/erenweb,"Aug 06, 2012 00:26 (UTC)","next up: Jane Lubchenco, NOAA director, Oregon State marine scientist, all around ecological rock star #ESA2012 http://t.co/ZY19Oe1T",0,,0,0,6.54564,"next up: Jane Lubchenco, NOAA director, Oregon State marine scientist, all around ecological rock star #ESA2012 http://t.co/ZY19Oe1T","Aug 06, 2012 00:26 (UTC)",1,tweet,http://twitter.com/erenweb/status/232271483043475457
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/2479179595/r3cm7mo19rleklv87ba8_normal.png,The Quantitative and Applied Ecology Group,http://a0.twimg.com/profile_images/2479179595/r3cm7mo19rleklv87ba8_normal.png,0,QAECO,qaecology,http://topsy.com/twitter/qaecology?utm_source=otter,twitter,http://twitter.com/qaecology,"Aug 10, 2012 19:15 (UTC)","Friday at #ESA2012 â€“ last day!, by @mickresearch http://t.co/Q7DStgU7",0,,0,0,6.54733,"Friday at #ESA2012 â€“ last day!, by @mickresearch http://t.co/Q7DStgU7","Aug 10, 2012 19:15 (UTC)",1,tweet,http://twitter.com/qaecology/status/234004987410264064
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/1374204183/n2042325_48449541_8114_normal.jpg,"Ecology, Science Policy, and Science Communication",http://a0.twimg.com/profile_images/1374204183/n2042325_48449541_8114_normal.jpg,0,Garrett Arnold,garrett_arnold,http://topsy.com/twitter/garrett_arnold?utm_source=otter,twitter,http://twitter.com/garrett_arnold,"Aug 06, 2012 19:30 (UTC)",Great example of use of social media to de-mystify scientists: http://t.co/wjY7WjAz #ESAsocial #ESA2012,0,,0,0,6.54753,Great example of use of social media to de-mystify scientists: http://t.co/wjY7WjAz #ESAsocial #ESA2012,"Aug 06, 2012 19:30 (UTC)",1,tweet,http://twitter.com/garrett_arnold/status/232559366778277888
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/2283322154/i4phxrr93mh19igutq34_normal.jpeg,Simple Multiplex Solutions ,http://a0.twimg.com/profile_images/2283322154/i4phxrr93mh19igutq34_normal.jpeg,0,Axela News,axela_news,http://topsy.com/twitter/axela_news?utm_source=otter,twitter,http://twitter.com/axela_news,"Aug 06, 2012 23:06 (UTC)",Great example of use of social media to de-mystify scientists: http://t.co/wjY7WjAz #ESAsocial #ESA2012,0,,0,0,6.54753,Great example of use of social media to de-mystify scientists: http://t.co/wjY7WjAz #ESAsocial #ESA2012,"Aug 06, 2012 23:06 (UTC)",1,tweet,http://twitter.com/axela_news/status/232613714304581632
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/2305005795/ASG-Periodic-Table-Logo-v2_normal.jpg,"Art.Science.Gallery. is an innovative new art gallery, science communication training center + event space featuring science-related art in Austin, Texas.",http://a0.twimg.com/profile_images/2305005795/ASG-Periodic-Table-Logo-v2_normal.jpg,0,Art.Science.Gallery.,artscigallery,http://topsy.com/twitter/artscigallery?utm_source=otter,twitter,http://twitter.com/artscigallery,"Aug 06, 2012 23:51 (UTC)",Great example of use of social media to de-mystify scientists: http://t.co/wjY7WjAz #ESAsocial #ESA2012,0,,0,0,6.54753,Great example of use of social media to de-mystify scientists: http://t.co/wjY7WjAz #ESAsocial #ESA2012,"Aug 06, 2012 23:51 (UTC)",1,tweet,http://twitter.com/artscigallery/status/232625048865894401
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/2236382581/2615-2837_normal.gif,I'm an Animal Lover from England!!! Please Follow me :-) And I'll follow you ;-),http://a0.twimg.com/profile_images/2236382581/2615-2837_normal.gif,0,Mark Puckering,markpuckering,http://topsy.com/twitter/markpuckering?utm_source=otter,twitter,http://twitter.com/markpuckering,"Aug 08, 2012 18:51 (UTC)",Cats killing more wildlife than previously thought - the Telegraph #ESA2012 http://t.co/72lpRmXg,0,,0,0,6.54919,Cats killing more wildlife than previously thought - the Telegraph #ESA2012 http://t.co/72lpRmXg,"Aug 08, 2012 18:51 (UTC)",1,tweet,http://twitter.com/markpuckering/status/233274314668011520
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/2435553616/DSCN6637_normal.jpg,"PhD student in ecology, rodent trapper, plant counter, dog lover",http://a0.twimg.com/profile_images/2435553616/DSCN6637_normal.jpg,0,Sarah Supp,srsupp,http://topsy.com/twitter/srsupp?utm_source=otter,twitter,http://twitter.com/srsupp,"Aug 09, 2012 04:13 (UTC)",RT @jebyrnes Slides from Taking the Ecological Conversation Online http://t.co/Ui0Wyekq #esa2012,0,,0,0,6.55,RT @jebyrnes Slides from Taking the Ecological Conversation Online http://t.co/Ui0Wyekq #esa2012,"Aug 09, 2012 04:13 (UTC)",1,tweet,http://twitter.com/srsupp/status/233415582618365952
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/1649279297/OSFxkcd150x150_normal.png,to open science | on G+ http://bit.ly/openscienceGplus,http://a0.twimg.com/profile_images/1649279297/OSFxkcd150x150_normal.png,0,Open Science Fedn,openscience,http://topsy.com/twitter/openscience?utm_source=otter,twitter,http://twitter.com/openscience,"Aug 06, 2012 14:54 (UTC)",#putaDOIonit RT @recology_ my #esa2012 poster on @figshare http://t.co/ukjF7IUk #openscience,0,,0,0,6.55036,#putaDOIonit RT @recology_ my #esa2012 poster on @figshare http://t.co/ukjF7IUk #openscience,"Aug 06, 2012 14:54 (UTC)",1,tweet,http://twitter.com/openscience/status/232489925734453249
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/2382189599/new1jpg_normal.jpg,Engaged ecologist and contemplative reflector. Made the last one up. ,http://a0.twimg.com/profile_images/2382189599/new1jpg_normal.jpg,0,Faith Kearns,frkearns,http://topsy.com/twitter/frkearns?utm_source=otter,twitter,http://twitter.com/frkearns,"Aug 06, 2012 21:15 (UTC)",Kingsland (http://t.co/U8P4qK1K): scientists must draw on  cultural meaning when communicating their work &amp; its implications #esa2012,0,,0,0,6.55401,Kingsland (http://t.co/U8P4qK1K): scientists must draw on  cultural meaning when communicating their work &amp; its implications #esa2012,"Aug 06, 2012 21:15 (UTC)",1,tweet,http://twitter.com/frkearns/status/232585611054297089
60,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/2430316266/q4elus3qxs6jhglkkneq_normal.jpeg,"I help people who love science tell their stories. Writer, editor, connector, mastermind.",http://a0.twimg.com/profile_images/2430316266/q4elus3qxs6jhglkkneq_normal.jpeg,0,Eve Rickert,talksciencetome,http://topsy.com/twitter/talksciencetome?utm_source=otter,twitter,http://twitter.com/talksciencetome,"Aug 08, 2012 23:47 (UTC)",Another crowdsourced science project: http://t.co/MZMUBZWm. People can sign in and ID photos from camera traps. #ESA2012,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,12,6.55564,Another crowdsourced science project: http://t.co/MZMUBZWm. People can sign in and ID photos from camera traps. #ESA2012,"Aug 08, 2012 23:47 (UTC)",2,tweet,http://twitter.com/talksciencetome/status/233348759390670848
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/712950134/5531_623767004172_41107139_36850389_5382379_n_normal.jpg,I'm a grad student growing a marine algae in the middle of the Chihuahuan Desert in order to save the world.,http://a0.twimg.com/profile_images/712950134/5531_623767004172_41107139_36850389_5382379_n_normal.jpg,0,Meridith Bartley,alwaysscientist,http://topsy.com/twitter/alwaysscientist?utm_source=otter,twitter,http://twitter.com/alwaysscientist,"Aug 16, 2012 03:36 (UTC)",Such troof: ALL I COULD THINK ABOUT AFTER MY CONFERENCE PRESENTATION | http://t.co/roQn3JNw via @WSWCgradschool #esa2012,0,,0,0,6.55735,Such troof: ALL I COULD THINK ABOUT AFTER MY CONFERENCE PRESENTATION | http://t.co/roQn3JNw via @WSWCgradschool #esa2012,"Aug 16, 2012 03:36 (UTC)",1,tweet,http://twitter.com/alwaysscientist/status/235943078266040320
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/2515661772/zh2co75324z31hknps0i_normal.jpeg,"Practicing science synthesis and communication for UW College of the Environment. Fueled by science, yoga, wild places, husband, dogs, gardens, wonderment, joy",http://a0.twimg.com/profile_images/2515661772/zh2co75324z31hknps0i_normal.jpeg,0,Jen Davison,jenedavison,http://topsy.com/twitter/jenedavison?utm_source=otter,twitter,http://twitter.com/jenedavison,"Aug 06, 2012 19:35 (UTC)",DataONE WK and SS slides now linked from http://t.co/MRdeQEix #ESA2012,0,,0,0,6.55751,DataONE WK and SS slides now linked from http://t.co/MRdeQEix #ESA2012,"Aug 06, 2012 19:35 (UTC)",1,tweet,http://twitter.com/jenedavison/status/232560630941495296
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/2269596679/aqqrrdgx84wrqq7ubbkx_normal.jpeg,"Evolutionary ecologist focused on invasive species. Ethnobotany nerd. I heart science, generally.",http://a0.twimg.com/profile_images/2269596679/aqqrrdgx84wrqq7ubbkx_normal.jpeg,0,Kathryn Turner,ktinvasion,http://topsy.com/twitter/ktinvasion?utm_source=otter,twitter,http://twitter.com/ktinvasion,"Aug 07, 2012 06:24 (UTC)",Slides from today&#39;s #esasocial workshop http://t.co/xjFBg0DZ #ESA2012,0,,0,0,6.55838,Slides from today&#39;s #esasocial workshop http://t.co/xjFBg0DZ #ESA2012,"Aug 07, 2012 06:24 (UTC)",1,tweet,http://twitter.com/ktinvasion/status/232723982573518848
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/2479179595/r3cm7mo19rleklv87ba8_normal.png,The Quantitative and Applied Ecology Group,http://a0.twimg.com/profile_images/2479179595/r3cm7mo19rleklv87ba8_normal.png,0,QAECO,qaecology,http://topsy.com/twitter/qaecology?utm_source=otter,twitter,http://twitter.com/qaecology,"Aug 07, 2012 16:21 (UTC)",Slides from today&#39;s #esasocial workshop http://t.co/xjFBg0DZ #ESA2012,0,,0,0,6.55838,Slides from today&#39;s #esasocial workshop http://t.co/xjFBg0DZ #ESA2012,"Aug 07, 2012 16:21 (UTC)",1,tweet,http://twitter.com/qaecology/status/232874205857865728
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/1837650717/72053_542418731501_15000869_31997226_1072858_n_normal.jpg,I'm a PhD student in marine ecology. I tweet things I find interesting and inspiring... or just fun.,http://a0.twimg.com/profile_images/1837650717/72053_542418731501_15000869_31997226_1072858_n_normal.jpg,0,Sarah L. Close,closesl,http://topsy.com/twitter/closesl?utm_source=otter,twitter,http://twitter.com/closesl,"Aug 07, 2012 20:44 (UTC)",Slides from today&#39;s #esasocial workshop http://t.co/xjFBg0DZ #ESA2012,0,,0,0,6.55838,Slides from today&#39;s #esasocial workshop http://t.co/xjFBg0DZ #ESA2012,"Aug 07, 2012 20:44 (UTC)",1,tweet,http://twitter.com/closesl/status/232940205257129984
0,https://sis-tunnel.topsy.com/http%3A//a0.twimg.com/profile_images/1847947823/TW-nov2009_normal.jpg,Interests in health care justice & evidence based treatments; promoting cycling; evolution of communication by smell,http://a0.twimg.com/profile_images/1847947823/TW-nov2009_normal.jpg,0,Tristram Wyatt,tristramwyatt,http://topsy.com/twitter/tristramwyatt?utm_source=otter,twitter,http://twitter.com/tristramwyatt,"Aug 08, 2012 06:14 (UTC)",Slides from today&#39;s #esasocial workshop http://t.co/xjFBg0DZ #ESA2012,0,,0,0,6.55838,Slides from today&#39;s #esasocial workshop http://t.co/xjFBg0DZ #ESA2012,"Aug 08, 2012 06:14 (UTC)",1,tweet,http://twitter.com/tristramwyatt/status/233083695714680832
